StandID;ForTyp;Structure_Class;Variant;Forest_Type;Structure_Class_Description
44649;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44651;997;3=UR;CA;NA;Understory Reinitiation (3)
44653;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44654;997;2=SE;CA;NA;Stem Exclusion (2)
44656;996;2=SE;CA;NA;Stem Exclusion (2)
44658;901;2=SE;CA;Aspen;Stem Exclusion (2)
44663;997;3=UR;CA;NA;Understory Reinitiation (3)
44665;996;2=SE;CA;NA;Stem Exclusion (2)
44669;997;1=SI;CA;NA;NA
44678;997;1=SI;CA;NA;NA
44693;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44699;997;4=YM;CA;NA;Young Forest Multistrata (4)
44702;996;3=UR;CA;NA;Understory Reinitiation (3)
44707;997;1=SI;CA;NA;NA
44709;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44710;996;3=UR;CA;NA;Understory Reinitiation (3)
44717;997;3=UR;CA;NA;Understory Reinitiation (3)
44718;996;3=UR;CA;NA;Understory Reinitiation (3)
44720;999;1=SI;CA;NA;NA
44721;997;4=YM;CA;NA;Young Forest Multistrata (4)
44723;997;3=UR;CA;NA;Understory Reinitiation (3)
44732;996;3=UR;CA;NA;Understory Reinitiation (3)
44744;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44757;996;3=UR;CA;NA;Understory Reinitiation (3)
44760;901;3=UR;CA;Aspen;Understory Reinitiation (3)
44815;996;2=SE;CA;NA;Stem Exclusion (2)
44820;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
44821;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
44822;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
44824;281;1=SI;CA;Lodgepole pine;NA
44826;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44828;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
44829;996;3=UR;CA;NA;Understory Reinitiation (3)
44833;996;2=SE;CA;NA;Stem Exclusion (2)
44836;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
44839;366;1=SI;CA;Limber pine;NA
44840;996;2=SE;CA;NA;Stem Exclusion (2)
44849;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44850;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44851;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
44852;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
44859;996;3=UR;CA;NA;Understory Reinitiation (3)
44864;281;1=SI;CA;Lodgepole pine;NA
44865;281;1=SI;CA;Lodgepole pine;NA
44879;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44887;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
44895;996;2=SE;CA;NA;Stem Exclusion (2)
44899;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44900;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
44908;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
44913;999;1=SI;CA;NA;NA
44914;281;6=OM;CA;Lodgepole pine;Old Forest Multistrata (6)
44918;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
44968;999;0=BG;CA;NA;Bare Ground (0)
44970;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
44985;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
44994;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
44997;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45002;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45003;281;1=SI;CA;Lodgepole pine;NA
45009;281;1=SI;CA;Lodgepole pine;NA
45011;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45012;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45029;281;1=SI;CA;Lodgepole pine;NA
45030;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45034;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45035;996;3=UR;CA;NA;Understory Reinitiation (3)
45036;368;1=SI;CA;Misc. western softwoods;NA
45041;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45046;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45047;996;2=SE;CA;NA;Stem Exclusion (2)
45055;996;1=SI;CA;NA;NA
45062;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
45069;996;3=UR;CA;NA;Understory Reinitiation (3)
45075;996;1=SI;CA;NA;NA
45076;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45077;367;1=SI;CA;Whitebark pine;NA
45080;281;4=YM;CA;Lodgepole pine;Young Forest Multistrata (4)
45081;999;1=SI;CA;NA;NA
45082;367;1=SI;CA;Whitebark pine;NA
45083;367;1=SI;CA;Whitebark pine;NA
45084;367;1=SI;CA;Whitebark pine;NA
45085;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
45095;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
45098;367;1=SI;CA;Whitebark pine;NA
45100;367;1=SI;CA;Whitebark pine;NA
45115;367;1=SI;CA;Whitebark pine;NA
45117;367;1=SI;CA;Whitebark pine;NA
45123;281;4=YM;CA;Lodgepole pine;Young Forest Multistrata (4)
45124;999;1=SI;CA;NA;NA
45125;367;1=SI;CA;Whitebark pine;NA
45130;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45131;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45132;996;2=SE;CA;NA;Stem Exclusion (2)
45135;996;3=UR;CA;NA;Understory Reinitiation (3)
45141;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45145;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45147;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45148;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45151;996;2=SE;CA;NA;Stem Exclusion (2)
45153;999;1=SI;CA;NA;NA
45155;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45167;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45169;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45175;281;1=SI;CA;Lodgepole pine;NA
45176;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45182;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45184;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45187;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45189;996;3=UR;CA;NA;Understory Reinitiation (3)
45194;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45196;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45197;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45201;281;1=SI;CA;Lodgepole pine;NA
45202;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45203;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45205;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45207;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45208;281;1=SI;CA;Lodgepole pine;NA
45210;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45211;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45217;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45218;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45222;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45234;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45239;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45240;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45241;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45243;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45244;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45246;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45247;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45255;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45257;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45260;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45268;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45271;901;3=UR;CA;Aspen;Understory Reinitiation (3)
45273;996;2=SE;CA;NA;Stem Exclusion (2)
45274;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45280;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45281;221;1=SI;CA;Ponderosa pine;NA
45282;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45291;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45292;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45293;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45297;999;0=BG;CA;NA;Bare Ground (0)
45300;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45301;999;1=SI;CA;NA;NA
45311;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45317;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45324;201;1=SI;CA;Douglas-fir;NA
45332;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45337;201;1=SI;CA;Douglas-fir;NA
45340;996;3=UR;CA;NA;Understory Reinitiation (3)
45343;281;1=SI;CA;Lodgepole pine;NA
45344;999;0=BG;CA;NA;Bare Ground (0)
45347;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45348;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45349;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
45351;996;2=SE;CA;NA;Stem Exclusion (2)
45354;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45355;281;1=SI;CA;Lodgepole pine;NA
45356;996;2=SE;CA;NA;Stem Exclusion (2)
45358;996;3=UR;CA;NA;Understory Reinitiation (3)
45359;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45364;201;1=SI;CA;Douglas-fir;NA
45365;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45366;997;2=SE;CA;NA;Stem Exclusion (2)
45367;999;1=SI;CA;NA;NA
45368;996;2=SE;CA;NA;Stem Exclusion (2)
45369;996;2=SE;CA;NA;Stem Exclusion (2)
45378;996;2=SE;CA;NA;Stem Exclusion (2)
45384;996;2=SE;CA;NA;Stem Exclusion (2)
45390;996;2=SE;CA;NA;Stem Exclusion (2)
45393;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45396;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45398;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45406;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45414;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45417;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45418;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45420;221;1=SI;CA;Ponderosa pine;NA
45423;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45425;201;1=SI;CA;Douglas-fir;NA
45427;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45429;281;1=SI;CA;Lodgepole pine;NA
45431;999;1=SI;CA;NA;NA
45432;281;1=SI;CA;Lodgepole pine;NA
45435;281;1=SI;CA;Lodgepole pine;NA
45437;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45440;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45447;996;2=SE;CA;NA;Stem Exclusion (2)
45449;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45451;996;3=UR;CA;NA;Understory Reinitiation (3)
45453;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45457;999;1=SI;CA;NA;NA
45459;281;1=SI;CA;Lodgepole pine;NA
45460;281;1=SI;CA;Lodgepole pine;NA
45462;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45463;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45473;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45474;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45475;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45478;703;2=SE;CA;Cottonwood;Stem Exclusion (2)
45479;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45483;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45490;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45492;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45495;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45497;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45499;996;2=SE;CA;NA;Stem Exclusion (2)
45502;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45505;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45506;996;1=SI;CA;NA;NA
45507;999;1=SI;CA;NA;NA
45508;996;2=SE;CA;NA;Stem Exclusion (2)
45509;996;2=SE;CA;NA;Stem Exclusion (2)
45511;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45513;368;1=SI;CA;Misc. western softwoods;NA
45514;999;1=SI;CA;NA;NA
45516;999;1=SI;CA;NA;NA
45518;996;2=SE;CA;NA;Stem Exclusion (2)
45519;996;2=SE;CA;NA;Stem Exclusion (2)
45520;367;1=SI;CA;Whitebark pine;NA
45523;367;1=SI;CA;Whitebark pine;NA
45524;996;3=UR;CA;NA;Understory Reinitiation (3)
45529;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45530;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45533;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45535;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45537;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
45543;996;3=UR;CA;NA;Understory Reinitiation (3)
45544;996;1=SI;CA;NA;NA
45547;996;2=SE;CA;NA;Stem Exclusion (2)
45550;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45557;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45559;281;0=BG;CA;Lodgepole pine;Bare Ground (0)
45565;281;1=SI;CA;Lodgepole pine;NA
45566;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45568;999;1=SI;CA;NA;NA
45569;999;0=BG;CA;NA;Bare Ground (0)
45572;281;1=SI;CA;Lodgepole pine;NA
45573;281;1=SI;CA;Lodgepole pine;NA
45575;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45577;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45582;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45583;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45587;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45589;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45591;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45592;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45595;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45599;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45601;221;1=SI;CA;Ponderosa pine;NA
45603;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45608;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45609;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45611;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45613;281;1=SI;CA;Lodgepole pine;NA
45616;281;1=SI;CA;Lodgepole pine;NA
45622;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45626;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45627;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45628;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45631;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45633;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45634;201;1=SI;CA;Douglas-fir;NA
45635;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45636;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45638;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45640;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45641;221;1=SI;CA;Ponderosa pine;NA
45644;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45645;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45647;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45649;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45650;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45653;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45654;221;1=SI;CA;Ponderosa pine;NA
45655;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45659;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45661;996;3=UR;CA;NA;Understory Reinitiation (3)
45666;996;2=SE;CA;NA;Stem Exclusion (2)
45668;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45669;201;4=YM;CA;Douglas-fir;Young Forest Multistrata (4)
45670;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45673;996;3=UR;CA;NA;Understory Reinitiation (3)
45674;996;2=SE;CA;NA;Stem Exclusion (2)
45678;996;1=SI;CA;NA;NA
45679;281;1=SI;CA;Lodgepole pine;NA
45682;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
45691;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45693;261;4=YM;CA;White fir;Young Forest Multistrata (4)
45694;996;3=UR;CA;NA;Understory Reinitiation (3)
45696;996;2=SE;CA;NA;Stem Exclusion (2)
45697;996;3=UR;CA;NA;Understory Reinitiation (3)
45709;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45712;201;1=SI;CA;Douglas-fir;NA
45713;201;1=SI;CA;Douglas-fir;NA
45714;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45721;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45728;221;6=OM;CA;Ponderosa pine;Old Forest Multistrata (6)
45729;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
45732;996;2=SE;CA;NA;Stem Exclusion (2)
45735;996;2=SE;CA;NA;Stem Exclusion (2)
45738;996;6=OM;CA;NA;Old Forest Multistrata (6)
45739;996;2=SE;CA;NA;Stem Exclusion (2)
45740;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45742;368;1=SI;CA;Misc. western softwoods;NA
45744;996;4=YM;CA;NA;Young Forest Multistrata (4)
45745;996;2=SE;CA;NA;Stem Exclusion (2)
45746;996;3=UR;CA;NA;Understory Reinitiation (3)
45747;281;1=SI;CA;Lodgepole pine;NA
45749;281;1=SI;CA;Lodgepole pine;NA
45750;281;1=SI;CA;Lodgepole pine;NA
45752;996;1=SI;CA;NA;NA
45753;996;3=UR;CA;NA;Understory Reinitiation (3)
45755;901;1=SI;CA;Aspen;NA
45756;901;1=SI;CA;Aspen;NA
45757;901;1=SI;CA;Aspen;NA
45758;996;2=SE;CA;NA;Stem Exclusion (2)
45760;996;2=SE;CA;NA;Stem Exclusion (2)
45761;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45762;201;1=SI;CA;Douglas-fir;NA
45766;996;2=SE;CA;NA;Stem Exclusion (2)
45768;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
45769;301;2=SE;CA;Western hemlock;Stem Exclusion (2)
45770;996;3=UR;CA;NA;Understory Reinitiation (3)
45773;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
45775;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45777;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45778;996;3=UR;CA;NA;Understory Reinitiation (3)
45779;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
45784;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45786;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45787;368;1=SI;CA;Misc. western softwoods;NA
45788;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
45789;996;2=SE;CA;NA;Stem Exclusion (2)
45790;996;3=UR;CA;NA;Understory Reinitiation (3)
45793;996;2=SE;CA;NA;Stem Exclusion (2)
45794;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45797;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45800;201;1=SI;CA;Douglas-fir;NA
45802;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45803;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45808;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45812;996;2=SE;CA;NA;Stem Exclusion (2)
45816;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45818;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45819;996;3=UR;CA;NA;Understory Reinitiation (3)
45821;996;2=SE;CA;NA;Stem Exclusion (2)
45825;996;2=SE;CA;NA;Stem Exclusion (2)
45826;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45827;221;3=UR;CA;Ponderosa pine;Understory Reinitiation (3)
45828;996;2=SE;CA;NA;Stem Exclusion (2)
45830;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45834;996;2=SE;CA;NA;Stem Exclusion (2)
45835;996;2=SE;CA;NA;Stem Exclusion (2)
45836;996;3=UR;CA;NA;Understory Reinitiation (3)
45837;367;1=SI;CA;Whitebark pine;NA
45838;996;3=UR;CA;NA;Understory Reinitiation (3)
45840;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45844;281;1=SI;CA;Lodgepole pine;NA
45847;281;3=UR;CA;Lodgepole pine;Understory Reinitiation (3)
45849;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45850;996;3=UR;CA;NA;Understory Reinitiation (3)
45851;996;2=SE;CA;NA;Stem Exclusion (2)
45857;996;2=SE;CA;NA;Stem Exclusion (2)
45859;996;2=SE;CA;NA;Stem Exclusion (2)
45860;996;2=SE;CA;NA;Stem Exclusion (2)
45862;996;2=SE;CA;NA;Stem Exclusion (2)
45863;996;2=SE;CA;NA;Stem Exclusion (2)
45868;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45869;996;2=SE;CA;NA;Stem Exclusion (2)
45871;996;3=UR;CA;NA;Understory Reinitiation (3)
45874;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45875;996;3=UR;CA;NA;Understory Reinitiation (3)
45876;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45880;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45883;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45884;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45886;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45889;201;1=SI;CA;Douglas-fir;NA
45890;996;2=SE;CA;NA;Stem Exclusion (2)
45891;996;2=SE;CA;NA;Stem Exclusion (2)
45893;996;3=UR;CA;NA;Understory Reinitiation (3)
45894;999;0=BG;CA;NA;Bare Ground (0)
45895;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45896;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45897;201;1=SI;CA;Douglas-fir;NA
45898;304;3=UR;CA;Western redcedar;Understory Reinitiation (3)
45899;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45901;703;6=OM;CA;Cottonwood;Old Forest Multistrata (6)
45906;261;2=SE;CA;White fir;Stem Exclusion (2)
45907;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45908;367;2=SE;CA;Whitebark pine;Stem Exclusion (2)
45909;996;3=UR;CA;NA;Understory Reinitiation (3)
45914;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45915;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45917;996;2=SE;CA;NA;Stem Exclusion (2)
45919;999;1=SI;CA;NA;NA
45920;281;1=SI;CA;Lodgepole pine;NA
45921;996;3=UR;CA;NA;Understory Reinitiation (3)
45923;996;3=UR;CA;NA;Understory Reinitiation (3)
45924;996;2=SE;CA;NA;Stem Exclusion (2)
45925;996;3=UR;CA;NA;Understory Reinitiation (3)
45927;996;3=UR;CA;NA;Understory Reinitiation (3)
45929;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45930;304;1=SI;CA;Western redcedar;NA
45932;996;1=SI;CA;NA;NA
45934;368;6=OM;CA;Misc. western softwoods;Old Forest Multistrata (6)
45935;368;5=OS;CA;Misc. western softwoods;Old Forest Single Stratum (5)
45936;999;0=BG;CA;NA;Bare Ground (0)
45937;368;1=SI;CA;Misc. western softwoods;NA
45938;996;2=SE;CA;NA;Stem Exclusion (2)
45939;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45941;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45942;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45944;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45946;996;3=UR;CA;NA;Understory Reinitiation (3)
45947;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45949;368;1=SI;CA;Misc. western softwoods;NA
45950;368;3=UR;CA;Misc. western softwoods;Understory Reinitiation (3)
45952;367;1=SI;CA;Whitebark pine;NA
45954;996;2=SE;CA;NA;Stem Exclusion (2)
45955;996;1=SI;CA;NA;NA
45956;996;2=SE;CA;NA;Stem Exclusion (2)
45957;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45959;996;3=UR;CA;NA;Understory Reinitiation (3)
45961;999;1=SI;CA;NA;NA
45962;201;6=OM;CA;Douglas-fir;Old Forest Multistrata (6)
45963;996;3=UR;CA;NA;Understory Reinitiation (3)
45964;996;1=SI;CA;NA;NA
45965;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45968;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45969;201;3=UR;CA;Douglas-fir;Understory Reinitiation (3)
45970;996;6=OM;CA;NA;Old Forest Multistrata (6)
45972;221;2=SE;CA;Ponderosa pine;Stem Exclusion (2)
45974;996;3=UR;CA;NA;Understory Reinitiation (3)
45975;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
45977;996;3=UR;CA;NA;Understory Reinitiation (3)
45978;281;2=SE;CA;Lodgepole pine;Stem Exclusion (2)
45979;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
45980;368;1=SI;CA;Misc. western softwoods;NA
45982;996;2=SE;CA;NA;Stem Exclusion (2)
45985;999;1=SI;CA;NA;NA
45986;996;2=SE;CA;NA;Stem Exclusion (2)
45988;261;2=SE;CA;White fir;Stem Exclusion (2)
45989;281;1=SI;CA;Lodgepole pine;NA
45990;996;2=SE;CA;NA;Stem Exclusion (2)
45995;996;3=UR;CA;NA;Understory Reinitiation (3)
45996;996;1=SI;CA;NA;NA
46002;996;3=UR;CA;NA;Understory Reinitiation (3)
46003;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
46004;304;2=SE;CA;Western redcedar;Stem Exclusion (2)
46008;368;2=SE;CA;Misc. western softwoods;Stem Exclusion (2)
46009;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
46015;201;1=SI;CA;Douglas-fir;NA
46018;201;2=SE;CA;Douglas-fir;Stem Exclusion (2)
46020;367;3=UR;CA;Whitebark pine;Understory Reinitiation (3)
46021;368;1=SI;CA;Misc. western softwoods;NA
46022;999;0=BG;CA;NA;Bare Ground (0)
